,Chi0,Chi1,Chi10,Chi2,Chi3,Chi3c,Chi3ch,Chi4,Chi4c,Chi4ch,Chi4pc,Chi5,Chi5ch,Chi6,Chi6ch,Chi7,Chi8,Chi9,Chiv0,Chiv1,Chiv10,Chiv2,Chiv3,Chiv3c,Chiv3ch,Chiv4,Chiv4c,Chiv4ch,Chiv4pc,Chiv5,Chiv5ch,Chiv6,Chiv6ch,Chiv7,Chiv8,Chiv9,dchi0,dchi1,dchi2,dchi3,dchi4,knotp,knotpv,mChi1
816,7.682,5.36,0.097,4.723,3.802,0.622,0.0,3.108,0.0,0.0,1.292,2.61,0.0,1.524,0.151,0.975,0.58,0.351,6.411,3.675,0.011,2.7,1.759,0.315,0.0,1.195,0.0,0.0,0.504,0.814,0.0,0.397,0.046,0.2,0.095,0.046,1.27,1.685,2.023,2.043,1.913,0.67,0.189,0.447
817,8.104,5.381,0.0,3.975,3.365,0.333,0.0,2.561,0.0,0.0,1.04,1.584,0.0,0.746,0.102,0.436,0.215,0.048,7.248,4.181,0.0,2.508,1.885,0.186,0.0,1.228,0.0,0.0,0.544,0.575,0.0,0.237,0.032,0.118,0.051,0.01,0.856,1.2,1.467,1.48,1.333,0.707,0.358,0.489
818,9.966,6.754,0.198,6.076,4.531,0.911,0.0,4.0,0.0,0.0,1.566,2.946,0.0,1.837,0.17,1.146,0.677,0.404,7.383,4.08,0.014,2.741,1.702,0.249,0.0,1.126,0.0,0.0,0.394,0.691,0.0,0.314,0.043,0.161,0.077,0.036,2.583,2.674,3.334,2.829,2.874,0.656,0.145,0.45
819,14.372,9.703,0.328,8.165,6.525,1.024,0.0,5.276,0.0,0.0,2.293,3.832,0.0,2.189,0.185,1.403,0.875,0.525,11.128,6.216,0.041,4.214,2.798,0.359,0.0,1.814,0.0,0.0,0.686,1.114,0.0,0.514,0.06,0.278,0.148,0.077,3.244,3.487,3.95,3.727,3.461,1.269,0.327,0.462
820,11.828,8.22,0.626,7.69,6.34,1.244,0.0,5.177,0.0,0.0,2.557,4.401,0.096,3.209,0.151,2.233,1.616,1.05,10.291,6.27,0.136,5.143,3.769,0.724,0.0,2.85,0.0,0.0,1.365,1.999,0.068,1.34,0.052,0.841,0.506,0.269,1.537,1.95,2.547,2.571,2.326,1.313,0.641,0.433
821,8.389,5.86,0.135,5.076,4.052,0.622,0.0,3.285,0.0,0.0,1.292,2.431,0.118,1.391,0.102,0.872,0.523,0.291,6.656,3.982,0.017,2.772,1.89,0.226,0.0,1.277,0.0,0.0,0.446,0.758,0.056,0.363,0.032,0.192,0.095,0.043,1.732,1.878,2.304,2.162,2.008,0.67,0.22,0.451
822,8.552,5.754,0.118,5.357,4.137,0.911,0.0,3.359,0.0,0.0,1.641,2.912,0.0,1.74,0.136,1.255,0.599,0.39,6.703,3.761,0.011,2.796,1.775,0.357,0.0,1.191,0.0,0.0,0.535,0.816,0.0,0.397,0.041,0.216,0.088,0.045,1.849,1.993,2.561,2.363,2.167,0.73,0.178,0.443
823,11.217,7.898,0.249,6.306,5.202,0.537,0.0,4.149,0.0,0.0,1.377,3.278,0.0,1.762,0.204,1.189,0.779,0.468,9.635,5.738,0.036,3.835,2.719,0.304,0.0,1.828,0.0,0.0,0.677,1.216,0.0,0.573,0.064,0.323,0.176,0.087,1.582,2.16,2.471,2.482,2.321,0.839,0.373,0.465
824,9.096,6.36,0.204,5.418,4.377,0.622,0.0,3.363,0.0,0.0,1.351,2.782,0.0,1.629,0.185,1.044,0.63,0.362,8.66,4.964,0.039,3.789,2.48,0.494,0.0,1.537,0.0,0.0,0.763,1.134,0.0,0.63,0.06,0.322,0.157,0.078,0.436,1.396,1.629,1.897,1.826,0.729,0.269,0.454
825,9.096,6.36,0.204,5.418,4.377,0.622,0.0,3.363,0.0,0.0,1.351,2.782,0.0,1.629,0.185,1.044,0.63,0.362,7.274,4.271,0.024,2.988,2.018,0.263,0.0,1.306,0.0,0.0,0.496,0.885,0.0,0.419,0.06,0.225,0.113,0.053,1.823,2.089,2.43,2.359,2.057,0.729,0.233,0.454
826,9.38,6.933,0.554,6.081,5.344,0.667,0.0,4.588,0.0,0.0,1.799,4.052,0.0,2.708,0.222,2.096,1.504,1.07,7.734,4.77,0.069,3.494,2.546,0.322,0.0,1.823,0.0,0.0,0.699,1.33,0.0,0.735,0.074,0.467,0.276,0.161,1.646,2.163,2.586,2.798,2.765,1.132,0.377,0.433
827,9.38,6.933,0.552,6.081,5.344,0.667,0.0,4.588,0.0,0.0,1.799,4.052,0.0,2.712,0.222,2.096,1.504,1.07,8.344,5.379,0.12,4.303,3.415,0.498,0.0,2.57,0.0,0.0,1.177,1.985,0.0,1.199,0.094,0.794,0.476,0.286,1.037,1.553,1.777,1.929,2.018,1.132,0.68,0.433
828,9.966,6.754,0.222,6.04,4.788,0.911,0.0,3.515,0.0,0.0,1.759,3.006,0.0,1.947,0.167,1.192,0.65,0.49,7.774,4.47,0.026,3.244,2.155,0.359,0.0,1.351,0.0,0.0,0.607,0.94,0.0,0.483,0.056,0.25,0.117,0.065,2.193,2.284,2.796,2.633,2.163,0.849,0.248,0.45
829,10.673,7.271,0.286,6.317,5.076,0.833,0.0,3.889,0.0,0.0,1.983,2.986,0.0,1.925,0.185,1.449,0.85,0.479,8.604,4.936,0.036,3.5,2.399,0.352,0.0,1.528,0.0,0.0,0.716,0.988,0.0,0.532,0.06,0.327,0.159,0.074,2.069,2.335,2.817,2.677,2.361,1.15,0.364,0.454
830,8.975,5.774,0.0,4.597,3.776,0.622,0.0,2.713,0.0,0.0,1.449,1.808,0.0,1.048,0.083,0.677,0.175,0.039,7.748,4.38,0.0,2.764,2.022,0.283,0.0,1.274,0.0,0.0,0.655,0.625,0.0,0.298,0.028,0.171,0.044,0.009,1.227,1.394,1.833,1.754,1.439,0.827,0.373,0.481
831,9.845,6.185,0.0,5.154,4.172,0.833,0.0,3.006,0.0,0.0,2.038,2.2,0.0,1.438,0.068,0.827,0.248,0.034,7.404,3.641,0.0,2.375,1.63,0.247,0.0,0.969,0.0,0.0,0.511,0.585,0.0,0.277,0.024,0.123,0.03,0.004,2.441,2.545,2.779,2.541,2.037,1.204,0.264,0.476
832,9.682,6.312,0.0,4.804,3.994,0.537,0.0,3.132,0.0,0.0,1.425,2.23,0.0,1.352,0.068,0.854,0.386,0.088,8.04,4.133,0.0,2.682,1.828,0.236,0.0,1.174,0.0,0.0,0.492,0.714,0.0,0.361,0.024,0.186,0.067,0.012,1.642,2.18,2.122,2.166,1.958,0.888,0.257,0.486
833,8.975,5.736,0.048,4.842,3.365,0.742,0.0,2.738,0.0,0.0,1.206,2.001,0.0,1.071,0.083,0.51,0.255,0.111,7.126,3.644,0.004,2.381,1.418,0.233,0.0,0.938,0.0,0.0,0.356,0.55,0.0,0.232,0.028,0.091,0.037,0.012,1.849,2.093,2.461,1.947,1.8,0.464,0.123,0.478
834,12.372,8.81,0.697,7.845,6.45,1.03,0.0,5.221,0.0,0.0,2.116,4.558,0.0,2.863,0.235,2.176,1.546,1.111,9.798,5.86,0.077,4.234,2.905,0.408,0.0,1.979,0.0,0.0,0.734,1.395,0.0,0.713,0.08,0.447,0.265,0.156,2.574,2.949,3.611,3.545,3.242,1.086,0.326,0.44
835,10.715,6.503,0.051,6.113,4.422,1.26,0.0,2.828,0.0,0.0,2.515,2.206,0.0,1.314,0.068,0.686,0.375,0.133,8.707,4.539,0.004,3.445,2.024,0.563,0.0,1.213,0.0,0.0,0.813,0.727,0.0,0.356,0.024,0.161,0.052,0.018,2.008,1.964,2.668,2.398,1.615,1.255,0.25,0.464
836,10.51,7.36,0.232,6.115,4.884,0.606,0.0,3.844,0.0,0.0,1.396,2.945,0.0,1.54,0.204,1.022,0.647,0.392,8.09,4.684,0.021,3.069,1.963,0.193,0.0,1.229,0.0,0.0,0.346,0.768,0.0,0.295,0.064,0.154,0.081,0.042,2.42,2.676,3.047,2.921,2.616,0.79,0.153,0.46
837,8.975,5.736,0.014,4.786,3.609,0.691,0.0,2.546,0.0,0.0,1.428,1.795,0.0,1.135,0.083,0.501,0.26,0.062,6.988,3.854,0.003,2.665,1.675,0.262,0.0,1.008,0.0,0.0,0.459,0.605,0.0,0.287,0.028,0.12,0.055,0.014,1.986,1.883,2.121,1.934,1.538,0.737,0.197,0.478
838,9.682,6.236,0.044,5.139,3.878,0.691,0.0,2.617,0.0,0.0,1.428,2.048,0.0,1.253,0.083,0.59,0.28,0.164,7.487,4.199,0.007,2.683,1.54,0.2,0.0,0.876,0.0,0.0,0.328,0.563,0.0,0.253,0.028,0.112,0.048,0.025,2.194,2.037,2.457,2.338,1.741,0.737,0.128,0.48
839,13.173,8.509,0.245,8.103,6.163,1.892,0.0,4.687,0.204,0.0,3.259,3.318,0.118,2.44,0.083,1.349,0.747,0.382,11.254,7.517,0.12,6.274,4.648,1.085,0.0,3.168,0.051,0.0,1.873,2.135,0.061,1.485,0.028,0.848,0.447,0.221,1.919,0.992,1.829,1.515,1.519,1.367,0.788,0.448
840,10.389,6.736,0.116,5.493,4.128,0.691,0.0,2.807,0.0,0.0,1.428,2.098,0.0,1.431,0.083,0.674,0.343,0.178,8.194,4.699,0.018,3.036,1.834,0.2,0.0,0.99,0.0,0.0,0.328,0.608,0.0,0.302,0.028,0.143,0.067,0.032,2.194,2.037,2.457,2.294,1.817,0.737,0.128,0.481
841,8.552,5.771,0.086,5.268,4.273,0.833,0.0,3.344,0.0,0.0,1.94,2.461,0.118,1.801,0.068,1.229,0.698,0.262,6.02,3.347,0.004,2.361,1.615,0.249,0.0,1.037,0.0,0.0,0.48,0.619,0.032,0.328,0.024,0.169,0.075,0.02,2.532,2.424,2.907,2.658,2.307,1.107,0.231,0.444
842,7.397,4.843,0.0,3.81,2.949,0.402,0.0,2.193,0.0,0.0,1.02,1.562,0.0,0.649,0.083,0.355,0.149,0.066,6.002,3.316,0.0,1.971,1.219,0.142,0.0,0.767,0.0,0.0,0.274,0.452,0.0,0.15,0.028,0.066,0.025,0.009,1.395,1.527,1.84,1.73,1.425,0.618,0.132,0.484
843,9.845,6.092,0.062,5.627,3.724,1.099,0.0,2.704,0.0,0.0,1.649,2.007,0.0,1.345,0.068,0.546,0.391,0.11,7.837,4.079,0.004,3.029,1.723,0.457,0.0,1.141,0.0,0.0,0.613,0.63,0.0,0.35,0.024,0.112,0.05,0.011,2.008,2.013,2.598,2.001,1.563,0.55,0.156,0.469
844,12.673,8.13,0.209,6.834,4.94,0.98,0.0,3.543,0.0,0.0,1.769,2.521,0.0,1.757,0.068,0.834,0.574,0.319,11.053,6.122,0.03,4.281,2.531,0.47,0.0,1.564,0.0,0.0,0.689,0.846,0.0,0.502,0.024,0.186,0.095,0.051,1.62,2.008,2.553,2.409,1.979,0.789,0.218,0.478
845,7.56,4.736,0.0,4.064,3.134,0.691,0.0,2.335,0.0,0.0,1.409,1.394,0.0,0.878,0.068,0.251,0.076,0.0,5.112,2.71,0.0,1.861,1.141,0.222,0.0,0.632,0.0,0.0,0.355,0.35,0.0,0.131,0.024,0.035,0.005,0.0,2.448,2.027,2.203,1.993,1.703,0.718,0.132,0.474
846,9.56,5.613,0.0,4.525,3.053,0.811,0.0,1.925,0.0,0.0,1.407,0.898,0.0,0.408,0.0,0.272,0.0,0.0,9.859,5.635,0.0,4.388,3.276,0.731,0.0,2.033,0.0,0.0,1.556,1.077,0.0,0.389,0.0,0.252,0.0,0.0,0.299,0.023,0.137,0.223,0.107,0.596,0.825,0.51
847,6.104,4.466,0.0,3.736,3.216,0.333,0.0,2.687,0.0,0.0,0.943,1.847,0.118,1.092,0.083,0.696,0.42,0.089,4.704,2.722,0.0,1.812,1.223,0.129,0.0,0.786,0.0,0.0,0.271,0.443,0.025,0.187,0.028,0.091,0.042,0.007,1.401,1.745,1.923,1.994,1.901,0.609,0.142,0.447
848,6.104,4.466,0.0,3.736,3.216,0.333,0.0,2.687,0.0,0.0,0.943,1.847,0.118,1.092,0.083,0.696,0.42,0.089,5.559,3.629,0.0,2.706,2.047,0.241,0.0,1.482,0.0,0.0,0.576,0.841,0.079,0.447,0.028,0.245,0.125,0.023,0.546,0.838,1.029,1.17,1.205,0.609,0.335,0.447
849,7.845,5.254,0.023,5.015,3.812,0.911,0.0,3.29,0.0,0.0,1.582,2.552,0.096,1.62,0.068,0.996,0.537,0.186,7.115,4.266,0.006,3.663,2.449,0.588,0.0,1.927,0.0,0.0,0.905,1.204,0.068,0.716,0.024,0.371,0.184,0.052,0.73,0.988,1.352,1.363,1.364,0.671,0.317,0.438
850,5.983,3.805,0.0,3.239,2.54,0.471,0.0,1.502,0.0,0.0,1.138,1.024,0.0,0.392,0.083,0.18,0.0,0.0,5.021,2.683,0.0,1.929,1.249,0.247,0.0,0.611,0.0,0.0,0.474,0.344,0.0,0.111,0.028,0.042,0.0,0.0,0.962,1.122,1.31,1.291,0.891,0.667,0.227,0.476
851,5.983,3.805,0.0,3.239,2.54,0.471,0.0,1.502,0.0,0.0,1.138,1.024,0.0,0.381,0.083,0.18,0.0,0.0,4.887,2.616,0.0,1.857,1.188,0.228,0.0,0.587,0.0,0.0,0.43,0.33,0.0,0.102,0.028,0.038,0.0,0.0,1.096,1.189,1.382,1.352,0.915,0.667,0.202,0.476
852,5.983,3.805,0.0,3.239,2.54,0.471,0.0,1.502,0.0,0.0,1.138,1.024,0.0,0.392,0.083,0.18,0.0,0.0,4.891,2.618,0.0,1.859,1.172,0.228,0.0,0.587,0.0,0.0,0.41,0.331,0.0,0.104,0.028,0.036,0.0,0.0,1.093,1.187,1.38,1.368,0.914,0.667,0.182,0.476
853,6.853,4.198,0.0,3.873,2.86,0.76,0.0,1.817,0.0,0.0,1.478,1.332,0.0,0.544,0.068,0.186,0.0,0.0,5.809,3.027,0.0,2.344,1.531,0.385,0.0,0.765,0.0,0.0,0.715,0.462,0.0,0.16,0.024,0.055,0.0,0.0,1.044,1.172,1.529,1.329,1.052,0.718,0.33,0.466
854,6.853,4.198,0.0,3.873,2.86,0.76,0.0,1.817,0.0,0.0,1.478,1.332,0.0,0.544,0.068,0.186,0.0,0.0,5.809,3.027,0.0,2.36,1.425,0.394,0.0,0.826,0.0,0.0,0.598,0.459,0.0,0.178,0.024,0.045,0.0,0.0,1.044,1.172,1.513,1.435,0.991,0.718,0.204,0.466
855,6.853,4.198,0.0,3.873,2.86,0.76,0.0,1.817,0.0,0.0,1.478,1.332,0.0,0.544,0.068,0.186,0.0,0.0,5.943,3.094,0.0,2.416,1.603,0.404,0.0,0.798,0.0,0.0,0.774,0.474,0.0,0.17,0.024,0.06,0.0,0.0,0.91,1.105,1.457,1.257,1.019,0.718,0.37,0.466
856,6.853,4.198,0.0,3.873,2.86,0.76,0.0,1.817,0.0,0.0,1.478,1.332,0.0,0.553,0.068,0.186,0.0,0.0,6.077,3.161,0.0,2.488,1.683,0.424,0.0,0.819,0.0,0.0,0.84,0.498,0.0,0.178,0.024,0.065,0.0,0.0,0.776,1.038,1.385,1.178,0.998,0.718,0.417,0.466
857,6.853,4.198,0.0,3.873,2.86,0.76,0.0,1.817,0.0,0.0,1.478,1.332,0.0,0.553,0.068,0.186,0.0,0.0,5.947,3.096,0.0,2.413,1.642,0.402,0.0,0.777,0.0,0.0,0.817,0.464,0.0,0.166,0.024,0.064,0.0,0.0,0.906,1.103,1.46,1.218,1.039,0.718,0.415,0.466
858,6.853,4.198,0.0,3.873,2.86,0.76,0.0,1.817,0.0,0.0,1.478,1.332,0.0,0.544,0.068,0.186,0.0,0.0,5.809,3.027,0.0,2.36,1.435,0.394,0.0,0.76,0.0,0.0,0.603,0.525,0.0,0.16,0.024,0.045,0.0,0.0,1.044,1.172,1.513,1.426,1.057,0.718,0.208,0.466
859,6.853,4.198,0.0,3.873,2.86,0.76,0.0,1.817,0.0,0.0,1.478,1.332,0.0,0.544,0.068,0.186,0.0,0.0,5.387,2.815,0.0,2.116,1.303,0.324,0.0,0.659,0.0,0.0,0.527,0.424,0.0,0.13,0.024,0.04,0.0,0.0,1.467,1.383,1.757,1.557,1.158,0.718,0.203,0.466
860,6.853,4.198,0.0,3.873,2.86,0.76,0.0,1.817,0.0,0.0,1.478,1.332,0.0,0.544,0.068,0.186,0.0,0.0,5.257,2.75,0.0,2.062,1.183,0.315,0.0,0.674,0.0,0.0,0.418,0.389,0.0,0.133,0.024,0.031,0.0,0.0,1.597,1.448,1.811,1.677,1.143,0.718,0.104,0.466
861,7.724,4.609,0.0,4.381,3.43,0.943,0.0,2.102,0.0,0.0,2.154,1.577,0.0,0.641,0.056,0.239,0.0,0.0,7.69,3.922,0.0,3.309,2.408,0.655,0.0,1.265,0.0,0.0,1.448,0.849,0.0,0.294,0.021,0.101,0.0,0.0,0.033,0.687,1.071,1.022,0.837,1.211,0.793,0.461
862,4.992,2.808,0.0,1.922,1.394,0.289,0.0,0.289,0.0,0.0,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.053,4.141,0.0,3.157,3.378,0.567,0.0,0.643,0.0,0.0,1.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062,1.333,1.235,1.984,0.354,0.289,1.189,0.562
863,4.992,2.808,0.0,1.922,1.394,0.289,0.0,0.289,0.0,0.0,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.367,3.655,0.0,2.877,2.629,0.567,0.0,0.254,0.0,0.0,1.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.847,0.955,1.235,0.035,0.289,0.8,0.562
864,4.406,2.894,0.0,2.39,1.644,0.289,0.0,1.13,0.0,0.0,0.408,0.391,0.144,0.083,0.0,0.0,0.0,0.0,3.853,2.575,0.0,1.938,1.325,0.129,0.0,0.904,0.0,0.0,0.183,0.231,0.144,0.037,0.0,0.0,0.0,0.0,0.553,0.319,0.451,0.319,0.226,0.12,0.053,0.482
865,10.008,6.02,0.0,5.702,4.098,1.205,0.0,2.926,0.0,0.0,2.499,2.081,0.0,1.498,0.068,0.566,0.298,0.0,6.851,3.505,0.0,2.564,1.653,0.375,0.0,0.939,0.0,0.0,0.672,0.575,0.0,0.273,0.024,0.088,0.025,0.0,3.157,2.515,3.139,2.445,1.986,1.294,0.297,0.463
866,12.414,8.059,0.341,7.547,5.855,1.382,0.0,4.346,0.0,0.0,2.696,3.846,0.0,2.19,0.136,1.371,0.804,0.549,10.851,6.282,0.109,5.283,3.628,0.861,0.0,2.685,0.0,0.0,1.43,1.869,0.0,1.154,0.048,0.653,0.375,0.196,1.563,1.777,2.264,2.227,1.661,1.313,0.57,0.448
867,12.958,8.665,0.285,7.62,5.988,1.093,0.0,4.616,0.0,0.0,2.331,3.641,0.0,1.841,0.167,1.274,0.798,0.535,10.643,5.891,0.028,4.223,2.764,0.49,0.0,1.698,0.0,0.0,0.898,1.063,0.0,0.425,0.056,0.233,0.116,0.062,2.314,2.774,3.397,3.224,2.919,1.237,0.408,0.456
868,9.138,5.647,0.0,4.963,3.87,0.902,0.0,2.626,0.0,0.0,2.066,1.934,0.0,1.305,0.068,0.509,0.2,0.0,6.481,3.228,0.0,2.183,1.428,0.254,0.0,0.813,0.0,0.0,0.471,0.483,0.0,0.21,0.024,0.074,0.021,0.0,2.656,2.419,2.779,2.442,1.813,1.164,0.217,0.471
869,12.251,8.165,0.374,7.233,5.942,1.078,0.0,4.193,0.0,0.0,2.534,3.29,0.0,1.994,0.151,1.309,0.819,0.584,10.013,5.501,0.032,4.027,2.642,0.511,0.0,1.509,0.0,0.0,0.931,0.925,0.0,0.424,0.052,0.215,0.101,0.058,2.237,2.663,3.205,3.3,2.684,1.456,0.42,0.454
870,8.146,4.537,0.0,4.192,2.337,0.977,0.0,0.93,0.0,0.0,1.496,0.718,0.0,0.385,0.0,0.0,0.0,0.0,6.808,3.363,0.0,2.773,0.896,0.627,0.0,0.366,0.0,0.0,0.412,0.223,0.0,0.142,0.0,0.0,0.0,0.0,1.338,1.173,1.42,1.441,0.564,0.518,0.215,0.504
871,7.613,4.605,0.0,4.701,2.83,1.51,0.0,1.969,0.289,0.0,1.862,1.369,0.0,0.607,0.102,0.336,0.088,0.0,7.288,3.862,0.0,4.145,1.756,1.777,0.0,1.005,0.364,0.0,1.493,0.575,0.0,0.24,0.032,0.117,0.027,0.0,0.324,0.744,0.556,1.074,0.964,0.352,0.283,0.461
872,9.353,5.41,0.0,5.831,3.823,1.982,0.0,2.334,0.289,0.0,2.951,1.892,0.0,1.17,0.068,0.515,0.059,0.0,7.626,3.935,0.0,3.953,1.841,1.462,0.0,0.99,0.25,0.0,1.408,0.631,0.0,0.318,0.024,0.122,0.018,0.0,1.727,1.474,1.877,1.981,1.344,0.969,0.055,0.451
873,8.483,4.999,0.0,5.323,3.241,1.799,0.0,2.126,0.289,0.0,2.27,1.52,0.0,1.162,0.083,0.322,0.072,0.0,7.513,6.299,0.0,5.502,3.266,1.33,0.0,1.796,0.095,0.0,1.821,1.174,0.0,0.76,0.028,0.208,0.042,0.0,0.97,1.3,0.179,0.026,0.33,0.471,0.491,0.454
874,6.853,4.198,0.0,3.922,2.678,0.789,0.0,1.857,0.0,0.0,1.39,1.208,0.118,0.572,0.0,0.079,0.0,0.0,4.755,2.721,0.0,1.997,1.293,0.227,0.0,0.799,0.0,0.0,0.367,0.342,0.072,0.123,0.0,0.018,0.0,0.0,2.098,1.477,1.925,1.385,1.057,0.601,0.14,0.466
875,6.69,4.305,0.0,3.642,2.593,0.5,0.0,1.801,0.0,0.0,1.04,1.25,0.0,0.51,0.102,0.27,0.068,0.0,5.964,3.354,0.0,2.565,1.466,0.385,0.0,0.838,0.0,0.0,0.637,0.479,0.0,0.181,0.032,0.083,0.019,0.0,0.726,0.95,1.077,1.126,0.963,0.54,0.252,0.478
876,6.69,4.305,0.0,3.642,2.593,0.5,0.0,1.801,0.0,0.0,1.04,1.25,0.0,0.51,0.102,0.27,0.068,0.0,5.594,3.014,0.0,2.146,1.267,0.26,0.0,0.723,0.0,0.0,0.443,0.412,0.0,0.143,0.032,0.063,0.014,0.0,1.096,1.29,1.496,1.326,1.078,0.54,0.182,0.478
877,7.56,4.698,0.0,4.276,2.92,0.789,0.0,2.087,0.0,0.0,1.39,1.572,0.0,0.662,0.083,0.404,0.056,0.0,5.242,2.788,0.0,1.931,1.134,0.225,0.0,0.672,0.0,0.0,0.317,0.383,0.0,0.131,0.028,0.051,0.006,0.0,2.318,1.911,2.345,1.786,1.415,0.601,0.092,0.47
878,7.56,4.698,0.0,4.276,2.92,0.789,0.0,2.087,0.0,0.0,1.39,1.572,0.0,0.651,0.083,0.404,0.056,0.0,6.204,3.163,0.0,2.414,1.346,0.373,0.0,0.771,0.0,0.0,0.568,0.471,0.0,0.159,0.028,0.081,0.012,0.0,1.357,1.535,1.862,1.574,1.315,0.601,0.195,0.47
879,7.56,4.698,0.0,4.276,2.92,0.789,0.0,2.087,0.0,0.0,1.39,1.572,0.0,0.651,0.083,0.404,0.056,0.0,5.573,2.91,0.0,2.096,1.212,0.278,0.0,0.742,0.0,0.0,0.364,0.424,0.0,0.151,0.028,0.058,0.005,0.0,1.987,1.788,2.18,1.707,1.345,0.601,0.085,0.47
880,7.56,4.698,0.0,4.276,2.92,0.789,0.0,2.087,0.0,0.0,1.39,1.572,0.0,0.662,0.083,0.404,0.056,0.0,5.15,2.699,0.0,1.852,1.081,0.208,0.0,0.638,0.0,0.0,0.288,0.361,0.0,0.121,0.028,0.045,0.005,0.0,2.41,2.0,2.424,1.839,1.448,0.601,0.08,0.47
881,10.008,6.058,0.0,5.431,4.593,1.066,0.0,2.839,0.0,0.0,2.719,2.049,0.0,1.343,0.056,0.665,0.141,0.013,6.813,3.392,0.0,2.355,1.491,0.31,0.0,0.84,0.0,0.0,0.543,0.471,0.0,0.223,0.021,0.086,0.019,0.002,3.195,2.666,3.076,3.102,2.0,1.653,0.233,0.466
882,9.301,5.52,0.0,5.289,4.087,1.164,0.0,2.586,0.0,0.0,2.67,1.982,0.0,1.119,0.056,0.536,0.037,0.0,7.264,3.666,0.0,2.895,1.9,0.511,0.0,1.152,0.0,0.0,0.942,0.591,0.0,0.296,0.021,0.107,0.004,0.0,2.037,1.854,2.395,2.187,1.434,1.506,0.43,0.46
883,8.431,5.109,0.0,4.772,3.582,0.971,0.0,2.195,0.0,0.0,2.126,1.744,0.0,1.017,0.068,0.438,0.045,0.0,6.073,3.115,0.0,2.298,1.464,0.339,0.0,0.773,0.0,0.0,0.603,0.473,0.0,0.191,0.024,0.071,0.004,0.0,2.358,1.994,2.474,2.117,1.421,1.155,0.263,0.464
884,8.431,5.109,0.0,4.772,3.582,0.971,0.0,2.195,0.0,0.0,2.126,1.744,0.0,1.017,0.068,0.438,0.045,0.0,6.073,3.115,0.0,2.298,1.474,0.339,0.0,0.741,0.0,0.0,0.607,0.48,0.0,0.207,0.024,0.065,0.004,0.0,2.358,1.994,2.474,2.108,1.453,1.155,0.268,0.464
885,8.268,5.236,0.0,4.405,3.509,0.691,0.0,2.188,0.0,0.0,1.498,1.628,0.0,1.008,0.083,0.472,0.115,0.02,6.626,3.388,0.0,2.358,1.473,0.292,0.0,0.807,0.0,0.0,0.446,0.53,0.0,0.239,0.028,0.097,0.017,0.003,1.642,1.849,2.048,2.037,1.381,0.806,0.155,0.476
886,8.268,5.236,0.0,4.405,3.509,0.691,0.0,2.188,0.0,0.0,1.498,1.628,0.0,1.008,0.083,0.472,0.115,0.02,6.073,3.111,0.0,2.038,1.288,0.2,0.0,0.715,0.0,0.0,0.34,0.431,0.0,0.17,0.028,0.071,0.017,0.003,2.194,2.125,2.367,2.221,1.473,0.806,0.141,0.476
887,7.56,4.698,0.0,4.264,3.003,0.789,0.0,1.953,0.0,0.0,1.449,1.449,0.0,0.968,0.083,0.268,0.056,0.0,5.573,2.91,0.0,2.093,1.245,0.278,0.0,0.666,0.0,0.0,0.382,0.441,0.0,0.19,0.028,0.04,0.005,0.0,1.987,1.788,2.171,1.759,1.286,0.66,0.104,0.47
888,7.56,4.698,0.0,4.264,3.003,0.789,0.0,1.953,0.0,0.0,1.449,1.449,0.0,0.979,0.083,0.268,0.056,0.0,5.707,2.977,0.0,2.17,1.289,0.301,0.0,0.689,0.0,0.0,0.408,0.464,0.0,0.208,0.028,0.042,0.005,0.0,1.853,1.721,2.094,1.714,1.264,0.66,0.107,0.47
889,7.56,4.698,0.0,4.264,3.003,0.789,0.0,1.953,0.0,0.0,1.449,1.449,0.0,0.979,0.083,0.268,0.056,0.0,5.15,2.699,0.0,1.849,1.104,0.208,0.0,0.596,0.0,0.0,0.301,0.369,0.0,0.143,0.028,0.035,0.005,0.0,2.41,2.0,2.415,1.899,1.356,0.66,0.093,0.47
890,8.268,5.236,0.0,4.433,3.412,0.704,0.0,2.263,0.0,0.0,1.533,1.559,0.0,1.109,0.083,0.644,0.09,0.0,6.073,3.16,0.0,2.054,1.367,0.195,0.0,0.75,0.0,0.0,0.37,0.439,0.0,0.217,0.028,0.092,0.012,0.0,2.194,2.076,2.379,2.045,1.513,0.829,0.174,0.476
891,9.138,5.609,0.0,5.163,3.702,1.0,0.0,2.478,0.0,0.0,2.081,1.653,0.0,1.229,0.083,0.885,0.111,0.0,6.481,3.364,0.0,2.36,1.485,0.297,0.0,0.818,0.0,0.0,0.521,0.473,0.0,0.252,0.028,0.115,0.015,0.0,2.656,2.245,2.803,2.217,1.66,1.081,0.224,0.467
892,6.406,3.846,0.0,2.471,1.852,0.204,0.0,1.105,0.0,0.0,0.553,0.408,0.0,0.0,0.0,0.0,0.0,0.0,5.723,3.179,0.0,1.75,1.311,0.158,0.0,0.681,0.0,0.0,0.428,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.667,0.721,0.541,0.424,0.348,0.27,0.549
